id,csdbId,name,status,category,subcategory,address
Csdb__ScamDomains__f986d6,f986d6,xn--binnce-y0a.com,,Scamming,Trust-trading,0xD0B473271e9D38dFD11925d62eF8c0a2cf033a9C
Csdb__ScamDomains__100b33,100b33,ethereum-giveaway.info,,Scamming,Trust-trading,0x23d56797f64640e96FEaF57b7874C897b53ef0E4
Csdb__ScamDomains__462339,462339,bonus.etherpayout.com,,Scamming,Trust-trading,0x508e1101755a4a6ae228b0e18002a816ce3418cE
Csdb__ScamDomains__8a7bf2,8a7bf2,ethfreepays.com,,Scamming,Trust-trading,0x0A9f58EE19A7131Ed031eA66a032c05C7efe965A
Csdb__ScamDomains__b97eff,b97eff,telegra.ph,,Scamming,Trust-trading,0x5F58fE612DB5B3E97FAf4A2E8f38B4AE295288Aa
Csdb__ScamDomains__10386a,10386a,eth-giveaway-514.htmlcomponentservice.com,,Scamming,Trust-trading,0x1e3c07Ce10973fCAebC81468af1d3F390d2A4c71
Csdb__ScamDomains__464292,464292,eth-cz-319.htmlcomponentservice.com,,Scamming,Trust-trading,0x1e3c07Ce10973fCAebC81468af1d3F390d2A4c71
Csdb__ScamDomains__6ff787,6ff787,ico-telegram.club,,Phishing,Telegram,0xAF313b5cF52D7a2Ad7785d008660ab68421dB2D1
Csdb__ScamDomains__3b7f9a,3b7f9a,eth4free.ml,,Scamming,Giveaway,0x693D47204555361D4d51311f97102a1507559802
Csdb__ScamDomains__ff9f4c,ff9f4c,polyswamr.io,,Phishing,Polyswarm,0xC7308d5A7220Dc021CCF417445cB28cBb8Fece66
Csdb__ScamDomains__39e55c,39e55c,eth-giveaway-706.htmlcomponentservice.com,,Scamming,Trust-trading,0x1e3c07Ce10973fCAebC81468af1d3F390d2A4c71
Csdb__ScamDomains__a0b9a1,a0b9a1,icoeth.tk,,Scamming,Trust-trading,0x7bb386c33486fe345168d0af94bef03897e16022
Csdb__ScamDomains__a52e39,a52e39,eth-giveaway.com,,Scamming,Trust-trading,0xb65DB9F684F3BFa45Ad3fB4CDc4120618Ad81f00
Csdb__ScamDomains__74c945,74c945,eth-giveaway.info,,Scamming,Trust-trading,0xD33441A44Da0c1DCEE596aBB7ebDCdBa77c7DDBd
Csdb__ScamDomains__b0cbc0,b0cbc0,ethfreegive.com,,Scamming,Trust-trading,0xA7Ce02b8195FE8e3116A7e1248f2725EaAC86FeC
Csdb__ScamDomains__8c0a49,8c0a49,gramtoken.network,,Phishing,Telegram,0x0153775362C3071C1860e8dbfD53ccC82Fa226F5
Csdb__ScamDomains__fda6cd,fda6cd,ico-gram.net,,Phishing,Telegram,0x6642cEc9d02e4e669103a3Ed4F3505F437b8fe73
Csdb__ScamDomains__2d2c78,2d2c78,etherscanio.github.io,,Scamming,Trust-trading,0x34eeA3e741F9A3e77fB34E0793B1AF36EDC2b0AE
Csdb__ScamDomains__a72fc8,a72fc8,ethfreecandy.bitballoon.com,,Scamming,Trust-trading,0x69f8e87518129498da751f26ea2309db05e7270b
Csdb__ScamDomains__bc27c7,bc27c7,otoeveryday.info,,Scamming,Trust-trading,0x13369B4654Cb11D0D3b31AbFf0a2d74A78485aC6
Csdb__ScamDomains__605668,605668,eth-transaction.secure.kissr.com,,Scamming,Trust-trading,0x6067A95E7Bb071A5b73741628A0A5Cb5cC164203
Csdb__ScamDomains__d397a3,d397a3,smartexchangecenter.tk,,Scamming,Trust-trading,0x85e150d832942b10383b6d83211224c1ef37fad8
Csdb__ScamDomains__d341d1,d341d1,coin-promos.com,,Scamming,Trust-trading,0x3219eBDcBC9F79f59c8C53105f3E74E0289F3Ea9
Csdb__ScamDomains__98e0f5,98e0f5,campaigntoken.blogspot.de,,Scamming,Trust-trading,0x3219eBDcBC9F79f59c8C53105f3E74E0289F3Ea9
Csdb__ScamDomains__a5d255,a5d255,cryptongram.org,,Phishing,Telegram,1AfroW44dzHkjgbLEMLB3EvGDFegfkRewM
Csdb__ScamDomains__c369d2,c369d2,paymentaddress.tumblr.com,,Scamming,Trust-trading,0x40949225c4a1745a9946F6AAf763241c082cb9ac
Csdb__ScamDomains__657037,657037,promo-trx.tk,,Scamming,Trust-trading,0x3385D7af59359a63B411E84390dE380e90aFa7dC
Csdb__ScamDomains__26cb33,26cb33,ethfreepay.com,,Scamming,Trust-trading,0xBe969917962EF564f936a3F93dD4cfb315EC41Ee
Csdb__ScamDomains__188cbd,188cbd,eth-promo.bitballoon.com,,Scamming,Trust-trading,0x6DE5f0c142DaF2EAb3c0d3751f3Be6af5F359795
Csdb__ScamDomains__33ec08,33ec08,eth.vote,,Scamming,Trust-trading,0xc3853f32675AeBF17fF15E7fb0d2bfC7EB4CF11b
Csdb__ScamDomains__e7b117,e7b117,ethergiveawaytweet.tk,,Scamming,Trust-trading,0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9
Csdb__ScamDomains__ff6abd,ff6abd,celsius-ico.network,,Phishing,Celsius,0xb2b8d4337ADE6f8e6Da4954844b05b9A1AA9358a
Csdb__ScamDomains__6cfdfc,6cfdfc,html.house,,Scamming,Trust-trading,0xAA90aE1b969bc96e82C80E834b5F739E335B7e47
Csdb__ScamDomains__cbab54,cbab54,ethereumtrans.com,,Scamming,Trust-trading,0x4c7E065915F3B1461248Da453daE0609253E15f1
Csdb__ScamDomains__8b7d41,8b7d41,coinbase-secure-a2k34j.bitballoon.com,,Scamming,Trust-trading,0x98c29aFea6f69b59AD1790ce2e0EfFc0bd38433F
Csdb__ScamDomains__496acb,496acb,tongram.me,,Phishing,Telegram,0xa7fA566eF4F221737a7c89C3600F1e456c7D6604
Csdb__ScamDomains__b0262c,b0262c,ethfreeget.com,,Scamming,Trust-trading,0x47fEa7bB88BECA144E82Ce96A20A25A0974BA6Ba
Csdb__ScamDomains__aa2f06,aa2f06,b197c5a2-4c4a-408f-8197-93c81bd6e165.htmlcomponentservice.com,,Scamming,Trust-trading,0x83885Fc61837B4A9e0960Be80DA2f2Bc581ecBC6
Csdb__ScamDomains__e3fad1,e3fad1,giveaway.etherbonuses.com,,Scamming,Trust-trading,0x078c2b3B09528fD7B80C9ee715f378d382f9139B
Csdb__ScamDomains__814e7d,814e7d,ethereum-transfer.online,,Scamming,Trust-trading,0x5Bf2Df6EBCf90665d513C761ce5e516D99AE748A
Csdb__ScamDomains__a507d2,a507d2,trust-cryptopayment.com,,Scamming,Trust-trading,0x4dbef9b86bb3174312d1377b2623db2a9caa5137
Csdb__ScamDomains__c47eec,c47eec,binance-promo.net,,Scamming,Trust-trading,0x44ce1DE2379Aa6d6d4ad46c3531b9EEbB71f7F54
Csdb__ScamDomains__b0471e,b0471e,eth.hn,,Scamming,Trust-trading,0xfF2f6c6fbd71a078f1C1781855467D30897b5a33
Csdb__ScamDomains__342377,342377,info-transaction.com,,Scamming,Trust-trading,0x2a6C7867E605D0F0F940CeC1669D98a33cf4C299
Csdb__ScamDomains__207119,207119,airdrop-ether.bitballoon.com,,Scamming,Trust-trading,0xA3C67d993bf73Aa4F17ec03f900c865A4326CD7F
Csdb__ScamDomains__ee8821,ee8821,ether-promo.bitballoon.com,,Scamming,Trust-trading,0xd868A76A1dcc34854903376e734e3CFe461DD08C
Csdb__ScamDomains__3293c3,3293c3,et.gl,,Scamming,Trust-trading,0xfF2f6c6fbd71a078f1C1781855467D30897b5a33
Csdb__ScamDomains__bd1230,bd1230,ethgive.github.io,,Scamming,Trust-trading,0xd11d565Ba23b523ef7737AA24BdbB75a06521d87
Csdb__ScamDomains__61d65d,61d65d,big-promo-march.tumblr.com,,Scamming,Trust-trading,0x14d3cb89bfb1513cfae386d9d6ff447753fd04a5
Csdb__ScamDomains__bf7d41,bf7d41,giveaway-payment-add.bitballoon.com,,Scamming,Trust-trading,0xe00e1f7117a69c34694ac1815177c93491fc448f
Csdb__ScamDomains__1e2703,1e2703,secure-s28h3h2j54jehdh43jh3k5h42l4h23hk6l49sjxvsatoshilite.bitballoon.com,,Scamming,Trust-trading,0xa746d613d9b3A267Ad470E5CE980dBC12473247C
Csdb__ScamDomains__82d383,82d383,etherfreegive.com,,Scamming,Trust-trading,0x303345349Da72a28D12d5515F145dD77cB84BACC
Csdb__ScamDomains__7e1274,7e1274,eth-promo.com,,Scamming,Trust-trading,0x14258A5ddCad7001e8ac89B539df7E0f08A34500
Csdb__ScamDomains__2c5a00,2c5a00,eth-giveaway-vote.bitballoon.com,,Scamming,Trust-trading,0xe00e1f7117a69c34694ac1815177c93491fc448f
Csdb__ScamDomains__b13b6b,b13b6b,eth.vg,,Scamming,Trust-trading,0xe4a177146b18E986F0463364dD53F37F601f9F23
Csdb__ScamDomains__b4a51e,b4a51e,owainpritchard.co.uk,,Scamming,Trust-trading,0x410ebb88525ea799ea9e15a03f794f7f6f2fbdcd
Csdb__ScamDomains__b75177,b75177,musk.gift,,Scamming,Trust-trading,0x8335392FE1b236296C5D5f653264396De165e46c
Csdb__ScamDomains__49a398,49a398,eth.altervista.org,,Scamming,Trust-trading,0xBa25FEffe57126B503C2A313D928ee99E25884b6
Csdb__ScamDomains__8d0301,8d0301,galaxy-es0lutions.com,,Phishing,Galaxy,0x687aE5Cc3978BC07dB0B7f4D76FbAde966cf4Ba8
Csdb__ScamDomains__19c99c,19c99c,gramnetwork.org,,Phishing,Telegram,0x1e765c2fd0c3bb80d780f2b0e730b6cc3834bdfc
Csdb__ScamDomains__31af73,31af73,binance.ethdeal.info,,Scamming,Trust-trading,0x23667058d0cd398Ff8d25e015C86322644C7783D
Csdb__ScamDomains__78401b,78401b,swaapy.network,,Phishing,Swapy,0x04727c2bB15F2b83e7D3cE88B008Aa68dCCeA0C4
Csdb__ScamDomains__ea1414,ea1414,eths.bz,,Scamming,Trust-trading,0xDB43De62Ab5577bAb0f2AAf6Ad1a2d01Ec527426
Csdb__ScamDomains__6ad302,6ad302,etherscan-giveaway.epizy.com,,Scamming,Trust-trading,0x70E02b0509D67AdE18914729d3905994585a5087
Csdb__ScamDomains__d05fcd,d05fcd,telegram.ceo,,Phishing,Telegram,0xb7de9e51b7d0b7b67195bc8ad1182b7df38abb0b
Csdb__ScamDomains__4ce4a1,4ce4a1,geth.cc,,Scamming,Trust-trading,0x6a0e59Af84F7a9afa5708B5E43C4845b17AedAAc
Csdb__ScamDomains__71aa44,71aa44,ethopen.com,,Scamming,Trust-trading,0x46cD13Ad73B0260bccEc6e722c42A7b76Ae19B67
Csdb__ScamDomains__2cc232,2cc232,ethpayment.bitballoon.com,,Scamming,Trust-trading,0x40949225c4a1745a9946F6AAf763241c082cb9ac
Csdb__ScamDomains__5720e3,5720e3,coin-zc.com,,Phishing,General,0x540c6F30aE667319E032A8988dCB81B28a960433
Csdb__ScamDomains__1dfc8d,1dfc8d,xn--bitcon-mwa.com,,Phishing,General,0x540c6F30aE667319E032A8988dCB81B28a960433
Csdb__ScamDomains__6ff3f1,6ff3f1,metronome-token.io,,Phishing,Metronome,0x092A334eA43C0512560f6acF301FA97805cab392
Csdb__ScamDomains__41a0b2,41a0b2,ethdrop.info,,Scamming,Trust-trading,0xEBA3dbE720092b2c120Fa5b6752936477Ab4Ec6b
Csdb__ScamDomains__1fe7ca,1fe7ca,ethpayd.com,,Scamming,Trust-trading,0x62c71581708dD73b10e7aa2249778AEe016eBF0e
Csdb__ScamDomains__aee70e,aee70e,giveaway-ethereum.org,,Scamming,Trust-trading,0x7d7f49f628e88413eb736bf059410bbdfecadcd5
Csdb__ScamDomains__3b00e0,3b00e0,secure-eth-transactions.bitballoon.com,,Scamming,Trust-trading,0x645125230e924d2DB84be4cAbf946C87d5bE8935
Csdb__ScamDomains__86aa58,86aa58,paveldurov.bitballoon.com,,Scamming,Trust-trading,0xd11d565Ba23b523ef7737AA24BdbB75a06521d87
Csdb__ScamDomains__2ce05c,2ce05c,eth-transaction.site44.com,,Scamming,Trust-trading,0x37761568AF636f074595bcE8Ed20dd5B404eD798
Csdb__ScamDomains__5db2fc,5db2fc,hederashashgraph.com,,Phishing,Hedera,0x1e071281416B20aC2cd50D2e8093B43f8526940a
Csdb__ScamDomains__56a834,56a834,havvenio.com,,Phishing,Havven,0xD77B95800f67deB52E0e0988DBf01A311A3ccd80
Csdb__ScamDomains__d8298d,d8298d,telegram-coin.org,,Phishing,Telegram,0xf17ba6d6ac0c9e691aa530482d616a4120134a17
Csdb__ScamDomains__281b82,281b82,telegram.trade,,Phishing,Telegram,0xbc75274d1713e07df13b777c1d9067e7eb3dd885
Csdb__ScamDomains__4e65e4,4e65e4,claim.ethdeal.info,,Scamming,Trust-trading,0xeF0d5aa61AF54a8d932734b3f1949bF40b873BB7
Csdb__ScamDomains__f7c91b,f7c91b,tonpublic.org,,Phishing,Telegram,0x31E2f659e5371f95dE47BE79E1d5027caf0da39D
Csdb__ScamDomains__8ab699,8ab699,ton-telegram.com,,Phishing,Telegram,1JHfQT3iWZf1Us8gNPwMkwDeG8tLVsEkZS
Csdb__ScamDomains__289864,289864,coinmakerbot.com,,Scamming,Trust-Trading,0xaAc6020b6216BE72Af7B3c322dd27cea257276b3
Csdb__ScamDomains__89c307,89c307,xn--aucts-1gb.org,,Phishing,Auctus,0x8E3e1e3894CD4e79f46f80d4807b597876435978
Csdb__ScamDomains__3af489,3af489,auctus-ico.network,,Phishing,Auctus,0x8727df1be276966a408f63089b6d9dbeea66de09
Csdb__ScamDomains__e02ffa,e02ffa,auctus.org.in,,Phishing,Auctus,0x07F101Dec7fbeE347A0f81a1c4Ca724c53d491a4
Csdb__ScamDomains__df300e,df300e,auctuss.org,,Phishing,Auctus,0x4ae9971e28d7f422b406ee1f3bb38e1b96637239
Csdb__ScamDomains__e87b30,e87b30,auctus.network,,Phishing,Auctus,0x0EeE28Fc966585B5848F9D65980Cb1621F9b3f8A
Csdb__ScamDomains__ae11c0,ae11c0,eths.li,,Scamming,Trust-Trading,0xAba9897C9422b1C30733169D3dA7Ff83D7f23044
Csdb__ScamDomains__6e3972,6e3972,tronfoundation.me,,Scamming,Trust-Trading,0x474057ADF42f9F955e86aa1142740f9d7763e41E
Csdb__ScamDomains__8d75b8,8d75b8,bonus.ethersgive.com,,Scamming,Trust-Trading,0x7083c1BB9A6D9C73Cb9B3c200e992e43Ff103462
Csdb__ScamDomains__da92f5,da92f5,ethgiveaway.info,,Scamming,Trust-Trading,0xCa25F343893dc646a0f753581f1D8589EC34da7d
Csdb__ScamDomains__65c646,65c646,ethg.gift,,Scamming,Trust-Trading,0xF487d016B2EA5beBdeeA03fA12AdCAB51237bc25
Csdb__ScamDomains__7dd59c,7dd59c,eth-today.com,,Scamming,Trust-Trading,0x710B1d822e0e5B9d55F123598f383667502c3A51
Csdb__ScamDomains__e8d1a5,e8d1a5,shivoms.io,,Phishing,Shivom,0xE886BfCfa373C17dBC07c7B73f1d368339ac5Dfd
Csdb__ScamDomains__fc9002,fc9002,ethr.cc,,Scamming,Trust-Trading,0x679C34C26E7841b9Fc0ce0ff40579219EE3a1ED6
Csdb__ScamDomains__01bdb0,01bdb0,crypto-payout.tk,,Scamming,Trust-Trading,0x97b57Ad033d354557bdE36bd9a418E80d8D962bC
Csdb__ScamDomains__97e8e1,97e8e1,ethg.cz,,Scamming,Trust-Trading,0x831Ee6BaF32C7F558d90dD8F16A45e2928c23131
Csdb__ScamDomains__b53b1f,b53b1f,dailyinequality.org,,Scamming,Trust-Trading,0x40949225c4a1745a9946F6AAf763241c082cb9ac
Csdb__ScamDomains__152775,152775,ethgiveaway.club,,Scamming,Trust-Trading,0x5dfAE1C25EC5232F1D725d5265ceDDD7102BE5B4
Csdb__ScamDomains__443d30,443d30,eth-gift.tw1.su,,Scamming,Trust-Trading,0xee14140f20fb737809ca206c238382b3f802ca6c
Csdb__ScamDomains__ccfcd6,ccfcd6,cz-binance.com,,Scamming,Trust-Trading,0x049b01966f721db6EC76097043e9D6ecCaF719B6
Csdb__ScamDomains__359b1a,359b1a,gmail.com,,Scamming,Trust-Trading,0x9f4562c9be26c7020909b50ccde3447f1b8c4b21
Csdb__ScamDomains__7f8229,7f8229,get-eth.pl,,Scamming,Trust-Trading,0xAba9897C9422b1C30733169D3dA7Ff83D7f23044
Csdb__ScamDomains__4e9dbe,4e9dbe,eth.vu,,Scamming,Trust-Trading,0xe344e4B209E8EAbAa2A6ddd1B0Aa120B7599Af25
Csdb__ScamDomains__4c94fc,4c94fc,safely-transfer.com,,Scamming,Trust-Trading,0x860f3b648111294346897c6a8309ffbf22265526
Csdb__ScamDomains__02ba4b,02ba4b,dfinity.org.in,,Phishing,Dfinity,0xA95391C51788f884BECA472bf71Cdb000a2eEd65
Csdb__ScamDomains__4bdfbd,4bdfbd,cryptoplus.be,,Scamming,Trust-Trading,0x8D551F2a2d0908854e0E030564261c9Ff2E8dd56
Csdb__ScamDomains__b351e1,b351e1,ethdropnew.ml,,Scamming,Trust-Trading,0x681a36B6f411d10d78FE8446118A4DDaE489e8b1
Csdb__ScamDomains__9d132f,9d132f,tron-giveavay-weeklyreport.bitballoon.com,,Scamming,Trust-Trading,0xd71bFDfD1Cf3F6C1Dbb1040ef08cF7B067f9165f
Csdb__ScamDomains__b67292,b67292,eth-give.kissr.com,,Scamming,Trust-Trading,0x0D202934Db48341adFe26812A1d8731383B065B3
Csdb__ScamDomains__0a77e1,0a77e1,tonogram.org,,Phishing,Telegram,0x32672Bd5F7F68CcAE5e23986A11F89b51016145e
Csdb__ScamDomains__716a0c,716a0c,gram-token.org,,Phishing,Telegram,0xDA7A139e03FE696B760aF98F9df89466077BC12E
Csdb__ScamDomains__ece07c,ece07c,mailingserver2.com,,Phishing,Telegram,0xDA7A139e03FE696B760aF98F9df89466077BC12E
Csdb__ScamDomains__e70cd9,e70cd9,ico-telegram-ton.com.ru,,Phishing,Telegram,0x2ea8449B6561E6fD33671177cc6525F163326aC3
Csdb__ScamDomains__e2ac60,e2ac60,tron-nextlevel.bitballoon.com,,Scamming,Trust-Trading,0x787e8f0e406cb71a22fd2023316f231d0311b14f
Csdb__ScamDomains__4d16b9,4d16b9,etherpromo.online,,Scamming,Trust-Trading,0xF487d016B2EA5beBdeeA03fA12AdCAB51237bc25
Csdb__ScamDomains__4ea3a2,4ea3a2,tokenpublicsale.com,,Phishing,Dfinity,0x79aA79116c24A715b5eb1287AF8A16201450C895
Csdb__ScamDomains__17bbdc,17bbdc,ethpay.site,,Scamming,Trust-Trading,0x17897C5c38362D8F620E70FEE0Adba109Af5DB2d
Csdb__ScamDomains__85500d,85500d,etherpromo.org,,Scamming,Trust-Trading,0xf985aa8117999fa3f0f9e71a20d0fe7b88b9d706
Csdb__ScamDomains__9344b2,9344b2,ethn.vu,,Scamming,Trust-Trading,0x4c6Bad785Ffcf6c0746F53DBcAC9c5e877F75bfa
Csdb__ScamDomains__ea5b02,ea5b02,ethpromo.com,,Scamming,Trust-Trading,0x216DC48F74bAcC2A1ae7c064FD22cb542a70088E
Csdb__ScamDomains__2f6ac0,2f6ac0,ethereum-promo2018.bitballoon.com,,Scamming,Trust-Trading,0x83ec306df6BEe5320cF6a57A52ff732791c65B47
Csdb__ScamDomains__90e983,90e983,ethereums-promo.bitballoon.com,,Scamming,Trust-Trading,0x83ec306df6BEe5320cF6a57A52ff732791c65B47
Csdb__ScamDomains__65fbdd,65fbdd,eth-gifting.site,,Scamming,Trust-Trading,0x4ae9971e28d7f422b406ee1f3bb38e1b96637239
Csdb__ScamDomains__9b693b,9b693b,gramtokenico.com,,Phishing,Telegram,0xdDb690eF629a2e9277808c25EB5f9259d939Dac7
Csdb__ScamDomains__ac2fd1,ac2fd1,centratoken.site,,Phishing,Centra,0x87b4eed5a781d8b847645082410070f002b41e13
Csdb__ScamDomains__6fd6e1,6fd6e1,check-ethpayments.kissr.com,,Scamming,Trust-Trading,0x17935DFFbC228397d2f5a67061867804cEcacaE8
Csdb__ScamDomains__fdde4e,fdde4e,tronfoundation.us,,Scamming,Trust-Trading,0x474057ADF42f9F955e86aa1142740f9d7763e41E
Csdb__ScamDomains__4954ba,4954ba,get-ethers.com,,Scamming,Trust-Trading,0xF487d016B2EA5beBdeeA03fA12AdCAB51237bc25
Csdb__ScamDomains__e421bf,e421bf,coinbase.droppages.com,,Scamming,Trust-Trading,0xf6f902e60c8825662AdC5693746BcCcd866e90cB
Csdb__ScamDomains__b2bb6e,b2bb6e,dfnity.org,,Phishing,Dfinity,0xE4b332Ec1fADf68f4243c077ECE24f0448e063bE
Csdb__ScamDomains__e5bd93,e5bd93,ethc.gift,,Scamming,Trust-Trading,0x73f7B2257C688677fF9Cc7BDd2D05e5076E0AE42
Csdb__ScamDomains__b41a4f,b41a4f,free-5000eth.com,,Scamming,Trust-Trading,0xb1FaCA3Ef83134815C3e28899Cb132e019EB6616
Csdb__ScamDomains__2eaaeb,2eaaeb,ethhit.com,,Scamming,Trust-Trading,0x319Ce3233D17b45d49AAa9414F154832d0F9Aa61
Csdb__ScamDomains__ca88e6,ca88e6,ethereumpromo.info,,Scamming,Trust-Trading,0x40afc43212F407FA717AB3315b37b6Cb3480C23c
Csdb__ScamDomains__bbd7a2,bbd7a2,ethpromo.gift,,Scamming,Trust-Trading,0x6a13e6d0251fba7b474cf4468aa157ee0c6a736c
Csdb__ScamDomains__774d92,774d92,giveaway-ethereum.com,,Scamming,Trust-Trading,0xf8178B379Ec4Fd758230D28c55c89c064708DFE5
Csdb__ScamDomains__78512b,78512b,giveawayether.com,,Scamming,Trust-Trading,0x7C14369F68d7812C105a597Beb13FF8dA64520c5
Csdb__ScamDomains__25a4b3,25a4b3,hederahashgraph.tokencrowdsale.info,,Phishing,Hedera,0x311c65dCBE025eaD81CaB2925b81489123Ce2EdA
Csdb__ScamDomains__62e408,62e408,5000eth.info,,Scamming,Trust-Trading,0xf985aa8117999fa3f0f9e71a20d0fe7b88b9d706
Csdb__ScamDomains__69a9d6,69a9d6,authorize.live,,Scamming,Trust-Trading,0xefeddec5de1aef4c70b264d7b56b6d479b3ba520
Csdb__ScamDomains__a335f9,a335f9,azone-web.com,,Scamming,Trust-Trading,0x65F6C0e45758526982Fa5f63AC877384ea5a91Bd
Csdb__ScamDomains__dd5495,dd5495,binance-giveaway.firebaseapp.com,,Scamming,Trust-Trading,0x2C05D74Cd9F878b9834a50092043BDE944A60eF8
Csdb__ScamDomains__f6a19b,f6a19b,bitwelfare.biz,,Scamming,Trust-Trading,0x5ac8306d4C4AC8f95fAB23aCa0b3C41890B77eb6
Csdb__ScamDomains__dd2ac8,dd2ac8,eth-freesharing.com,,Scamming,Trust-Trading,0x951a15f920a58e553410d2436aacd1b3a15416fa
Csdb__ScamDomains__1e927d,1e927d,eth-gives.com,,Scamming,Trust-Trading,0x5C9B3fA74E0700a3CbFFD168c7342799a163Ba53
Csdb__ScamDomains__7e0b45,7e0b45,eth-private.com,,Scamming,Trust-Trading,0xCa25F343893dc646a0f753581f1D8589EC34da7d
Csdb__ScamDomains__935a30,935a30,eth-trans.bitballoon.com,,Scamming,Trust-Trading,0x186006fA03374F548c35a7c2a712b35E40833F7E
Csdb__ScamDomains__d55b8b,d55b8b,eth-transactions.com,,Scamming,Trust-Trading,0x0628B88c7a677773F7A22d408A8E694207701E72
Csdb__ScamDomains__a51d66,a51d66,ether-giveaway.com,,Scamming,Trust-Trading,0x55961917d1fA009eAcCa41bc5040a739435fc877
Csdb__ScamDomains__fbadc8,fbadc8,etherblessings.com,,Scamming,Trust-Trading,0x56f1c9cdf27BEEFa83700FcA284FE1Ba08a5546A
Csdb__ScamDomains__19d94a,19d94a,etherclaims.byethost8.com,,Scamming,Trust-Trading,0x40949225c4a1745a9946F6AAf763241c082cb9ac
Csdb__ScamDomains__15d40b,15d40b,ethereumdrop.com,,Scamming,Trust-Trading,0x1036Bc312f0279b5889BCE88D09A100d411c0abb
Csdb__ScamDomains__e8ad7e,e8ad7e,ethereumdrop.org,,Scamming,Trust-Trading,0xbD93C9fE09D09cc560b77753003898F1745a08A7
Csdb__ScamDomains__6c4706,6c4706,ethergiveaway.win,,Scamming,Trust-Trading,0x4a8264933388E0f526FEE7b5E2b8A9AD74d1a11c
Csdb__ScamDomains__0c7199,0c7199,ethergiveaways.tumblr.com,,Scamming,Trust-Trading,0x40949225c4a1745a9946F6AAf763241c082cb9ac
Csdb__ScamDomains__cb51cf,cb51cf,etheriumairdrop.com,,Scamming,Trust-Trading,0x397f44292e564bf85ea67a173d28a9fd5d1c6c73
Csdb__ScamDomains__7cbe67,7cbe67,etherum.site123.me,,Scamming,Trust-Trading,0xe24b37355ce7205792f7b1df7564874f59bbbfd3
Csdb__ScamDomains__9d5ee6,9d5ee6,ethf.bid,,Scamming,Trust-Trading,0x474758d65891CF15c69941e71F4227E9BcE5e9e6
Csdb__ScamDomains__ac8a2d,ac8a2d,ethgive.info,,Scamming,Trust-Trading,0xf985aa8117999fa3f0f9e71a20d0fe7b88b9d706
Csdb__ScamDomains__3b385c,3b385c,ethgiveaway.online,,Scamming,Trust-Trading,0xD996BF1D2f9E0fE8Fac4D83A0696102Fe87C9eB9
Csdb__ScamDomains__80120b,80120b,ethsend.online,,Scamming,Trust-Trading,0xe82c95901451409Ce1Dd2Dd6C13848b6fAC5298a
Csdb__ScamDomains__54a8c2,54a8c2,ethtransaction.unaux.com,,Scamming,Trust-Trading,0x2cc762c27a50d18e50efcd3bee9e3154e3bb094d
Csdb__ScamDomains__5eeec4,5eeec4,get-ethers.com.cp-32.webhostbox.net,,Scamming,Trust-Trading,0x4800DcA78541D61e8fdF54F6DA019cA0a68bd49a
Csdb__ScamDomains__4c7db8,4c7db8,give-binance.party,,Scamming,Trust-Trading,0x2C05D74Cd9F878b9834a50092043BDE944A60eF8
Csdb__ScamDomains__053071,053071,myetherpromo.com,,Scamming,Trust-Trading,0x2557024C47835506DA3ACaAF3091565ce6952D28
Csdb__ScamDomains__098d88,098d88,neonexchange.online,,Scamming,Trust-Trading,0x36f1E58458c073De491f4e0627140BcE19976Aa4
Csdb__ScamDomains__799b1d,799b1d,eth-give-away.webz.cz,,Scamming,Trust-Trading,0xe00e1f7117a69C34694ac1815177C93491fC448f
Csdb__ScamDomains__6bddcf,6bddcf,gram-ico.io,,Phishing,Telegram,0x5E1A96f0f4965edff7374c327e14241Bd129301d
Csdb__ScamDomains__b2155f,b2155f,eth-giveaway.trade,,Scamming,Trust-Trading,0x8c155c3F4c79485DBB0eEF5b4076FD426b3f8c65
Csdb__ScamDomains__8ad1db,8ad1db,ethc.fund,,Scamming,Trust-Trading,0xF42788CBBdb00a32a981355ec5b9143b3C639c74
Csdb__ScamDomains__e0dce5,e0dce5,ethereum.czweb.org,,Scamming,Trust-Trading,0xe00e1f7117a69C34694ac1815177C93491fC448f
Csdb__ScamDomains__5b8b80,5b8b80,givingawayethereum.com,,Scamming,Trust-Trading,0x41Cd1343C6e497C075b7ed1E9f003d65141833E2
Csdb__ScamDomains__d764ed,d764ed,ethereum-give.byethost16.com,,Scamming,Trust-Trading,0xe00e1f7117a69c34694ac1815177c93491fc448f
Csdb__ScamDomains__6217eb,6217eb,ethereum-giveaway.kissr.com,,Scamming,Trust-Trading,0xeE83bf55194787ACC44D6316623998c1876AED8A
Csdb__ScamDomains__b3d946,b3d946,check-ethpayments1.kissr.com,,Scamming,Trust-Trading,0x1c16B965C7960FEA0Bd7e8629885cBe162223F2E
Csdb__ScamDomains__485940,485940,ethsafe.trade,,Scamming,Trust-Trading,0x0697f9d4db21472B3461AA07BE39b16Cd5B56eca
Csdb__ScamDomains__a0ad8d,a0ad8d,ethereum-giveaway.com,,Scamming,Trust-Trading,0xe00e1f7117a69c34694ac1815177c93491fc448f
Csdb__ScamDomains__d56787,d56787,givingawayeth.com,,Scamming,Trust-Trading,0x0CfdC4A2c05B1Ff5fCe36d1c1982D8666D7A9813
