id,csdbId,name,status,category,subcategory,address
Csdb__ScamDomains__189218,189218,taas.fund.rewards-holders-erc20-tokens.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__849b4e,849b4e,piutrade.com,,Scamming,Binance,
Csdb__ScamDomains__fc8e68,fc8e68,mytiethervveallet.com,,Phishing,MyEtherWallet,
Csdb__ScamDomains__49ed42,49ed42,paubit.com,,Scamming,Exchange,
Csdb__ScamDomains__0937a6,0937a6,spacexgives.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__63cff5,63cff5,ethereumfond.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__8ffd1a,8ffd1a,app.fulcrum.link,,Phishing,Fulcrum,
Csdb__ScamDomains__65edf4,65edf4,ethdrop.news,,Scamming,Trust-Trading,
Csdb__ScamDomains__90e198,90e198,maker.dao.migrate.claims,,Phishing,MakerDAO,
Csdb__ScamDomains__76ed4a,76ed4a,promomusk.me,,Scamming,Trust-Trading,
Csdb__ScamDomains__c24d1a,c24d1a,spacex.sale,,Scamming,Trust-Trading,
Csdb__ScamDomains__ed5dab,ed5dab,metmamask.com,,Phishing,MetaMask,
Csdb__ScamDomains__8e6729,8e6729,faobit.com,,Scamming,Exchange,
Csdb__ScamDomains__5b317a,5b317a,meta-mask.io,,Phishing,MetaMask,
Csdb__ScamDomains__b728c3,b728c3,spacexcash.com,,Scamming,Trust-Trading,
Csdb__ScamDomains__6f2059,6f2059,applegive.club,,Scamming,Trust-Trading,
Csdb__ScamDomains__a77ac5,a77ac5,recovermycoins.com,,Scamming,General,
